3573.55   9.02512
3574.37   0.0710046
3575.2   8.26104
3576.02   8.55092
3576.84   7.76417
3577.67   6.40051
3578.49   3.22115
3579.32   9.43573
3580.14   7.44725
3580.96   5.27688
3581.79   5.35744
3582.61   6.0976
3583.44   6.47528
3584.26   7.93563
3585.09   10.5708
3585.92   5.22144
3586.74   7.37579
3587.57   8.46234
3588.39   1.96905
3589.22   12.531
3590.05   8.99692
3590.87   5.93155
3591.7   6.62795
3592.53   7.09644
3593.35   4.8979
3594.18   3.56925
3595.01   8.35
3595.84   7.51903
3596.67   8.80624
3597.49   11.017
3598.32   7.04001
3599.15   2.6976
3599.98   11.4686
3600.81   8.35143
3601.64   5.65865
3602.47   7.77939
3603.3   9.55337
3604.13   12.6204
3604.96   5.81389
3605.79   6.13652
3606.62   8.21405
3607.45   7.45713
3608.28   6.91269
3609.11   8.94215
3609.94   6.24771
3610.77   4.38866
3611.6   5.96678
3612.44   8.03072
3613.27   7.96339
3614.1   8.3859
3614.93   8.20421
3615.76   6.66743
3616.6   7.78411
3617.43   8.18173
3618.26   5.79412
3619.09   8.87181
3619.93   9.02211
3620.76   5.13899
3621.6   5.74122
3622.43   8.39347
3623.26   6.3668
3624.1   4.11386
3624.93   6.46632
3625.77   4.88152
3626.6   7.17574
3627.44   9.81611
3628.27   7.50623
3629.11   10.3704
3629.95   9.00429
3630.78   7.97548
3631.62   7.67614
3632.45   8.92964
3633.29   10.1593
3634.13   6.46485
3634.96   9.22582
3635.8   4.89546
3636.64   5.86948
3637.48   9.02573
3638.31   5.5336
3639.15   6.40345
3639.99   5.92604
3640.83   8.07234
3641.67   7.85426
3642.5   5.40874
3643.34   5.19414
3644.18   7.13341
3645.02   8.04396
3645.86   7.79714
3646.7   8.94443
3647.54   10.6207
3648.38   9.13664
3649.22   4.67565
3650.06   8.72069
3650.9   7.49035
3651.74   6.35531
3652.58   6.86465
3653.42   6.78128
3654.26   9.25849
3655.11   5.80634
3655.95   8.63478
3656.79   10.4565
3657.63   8.05336
3658.47   6.18498
3659.32   7.34991
3660.16   8.52751
3661.0   9.85192
3661.84   11.4884
3662.69   10.9073
3663.53   7.41389
3664.37   6.71419
3665.22   9.8081
3666.06   7.93667
3666.91   7.65491
3667.75   9.1208
3668.6   9.40073
3669.44   12.5138
3670.29   7.88057
3671.13   10.949
3671.98   10.0474
3672.82   7.00963
3673.67   9.26821
3674.52   6.2993
3675.36   9.13941
3676.21   9.42967
3677.05   5.63771
3677.9   6.76223
3678.75   12.8391
3679.59   6.15096
3680.44   9.97355
3681.29   10.1584
3682.14   8.1743
3682.99   8.27481
3683.83   10.1671
3684.68   10.9048
3685.53   8.51017
3686.38   7.58025
3687.23   7.59343
3688.08   7.06492
3688.93   7.02022
3689.78   9.4095
3690.63   7.33837
3691.48   9.11213
3692.33   8.74739
3693.18   7.54937
3694.03   9.14524
3694.88   6.60047
3695.73   8.23604
3696.58   8.52271
3697.43   7.66063
3698.28   8.06147
3699.13   9.24137
3699.99   7.68886
3700.84   8.34004
3701.69   9.784
3702.54   9.58093
3703.39   9.10094
3704.25   9.79441
3705.1   9.03301
3705.95   10.3395
3706.81   10.5436
3707.66   9.93581
3708.51   9.94085
3709.37   9.5956
3710.22   6.67327
3711.08   9.56067
3711.93   7.51571
3712.79   7.21319
3713.64   9.9048
3714.5   10.6726
3715.35   10.5786
3716.21   9.18829
3717.06   9.83259
3717.92   10.1087
3718.78   9.75263
3719.63   10.1822
3720.49   10.0874
3721.34   9.82367
3722.2   6.8053
3723.06   6.46767
3723.92   8.49655
3724.77   8.875
3725.63   9.32855
3726.49   10.316
3727.35   8.61741
3728.21   8.11723
3729.06   10.2049
3729.93   11.1738
3730.78   8.35251
3731.64   11.4216
3732.5   10.3642
3733.36   10.7506
3734.22   10.3668
3735.08   6.99091
3735.94   12.6517
3736.8   8.95657
3737.66   9.71663
3738.52   11.4487
3739.38   12.1535
3740.25   13.3157
3741.11   11.1975
3741.97   10.1518
3742.83   11.5866
3743.69   10.6233
3744.55   10.9451
3745.41   14.0261
3746.28   8.21066
3747.14   13.0253
3748.0   11.5981
3748.87   8.26256
3749.73   8.82568
3750.59   11.0213
3751.46   10.4956
3752.32   11.5415
3753.18   10.7968
3754.05   8.8026
3754.91   8.62432
3755.78   10.7118
3756.64   10.5139
3757.51   10.5893
3758.37   11.5003
3759.24   11.2224
3760.11   10.0952
3760.97   9.30676
3761.84   7.986
3762.7   10.0543
3763.57   11.1405
3764.44   11.0224
3765.3   10.7196
3766.17   10.5887
3767.04   10.6569
3767.91   11.2241
3768.77   13.464
3769.64   11.4629
3770.51   8.91224
3771.38   11.4324
3772.25   11.1687
3773.11   10.9482
3773.98   12.4085
3774.85   11.4566
3775.72   10.4866
3776.59   13.1443
3777.46   13.1529
3778.33   10.8351
3779.2   12.1922
3780.07   12.0164
3780.94   10.601
