speclam specflux F_lam_all F_lam_tot rayscat
3890.45 92.8698 1.0991243954472298e+44 3.743177716627212e+43 50.24898287301775
3891.35 93.2101 1.0985905329260865e+44 3.742525109907313e+43 50.29549654616548
3892.24 92.49 1.098062964264936e+44 3.741879751700558e+43 50.34152514913852
3893.14 86.888 1.0975298336639293e+44 3.7412271396813093e+43 50.3881030473628
3894.04 93.5325 1.0969970705786181e+44 3.740574525157444e+43 50.43471325984852
3894.93 92.276 1.0964705881762378e+44 3.739929159547859e+43 50.480837373409315
3895.83 89.7551 1.0959385550682985e+44 3.7392765403606273e+43 50.527511899786674
3896.73 91.7544 1.0954068885008243e+44 3.7386239189886353e+43 50.57421878509665
3897.62 90.8743 1.09488148947475e+44 3.7379785469216366e+43 50.6204385412785
3898.52 89.3753 1.094350550948162e+44 3.7373259215226376e+43 50.667209829356636
3899.42 90.9814 1.0938199779899614e+44 3.736673294258935e+43 50.71401352106922
3900.32 86.9232 1.0932897702756202e+44 3.7360206652376545e+43 50.760849631379216
3901.22 85.7454 1.0927599274809588e+44 3.735368034565921e+43 50.80771817525297
3902.11 82.8942 1.0922363303714e+44 3.734722653828049e+43 50.85409786720142
3903.01 82.8902 1.0917072123992735e+44 3.7340700201922983e+43 50.90103096232781
3903.91 89.7024 1.091178458379983e+44 3.7334173852264427e+43 50.94799653577147
3904.81 90.6387 1.0906500679907452e+44 3.7327647490377004e+43 50.99499460251252
3905.71 87.5868 1.0901220409091276e+44 3.732112111733302e+43 51.0420251775346
3906.61 86.5235 1.089594376813045e+44 3.731459473420498e+43 51.089088275824736
3907.51 86.8783 1.0890670753807584e+44 3.7308068342065516e+43 51.13618391237347
3908.41 87.6212 1.0885401362908796e+44 3.730154194198748e+43 51.18331210217474
3909.31 88.3886 1.0880135592223645e+44 3.729501553504379e+43 51.23047286022608
3910.21 80.6248 1.0874873438545164e+44 3.7288489122307714e+43 51.277666201528234
3911.11 83.0186 1.0869614898669843e+44 3.728196270485238e+43 51.32489214108568
3912.01 82.1925 1.0864359969397637e+44 3.72754362837513e+43 51.37215069390608
3912.91 83.5317 1.0859108647531969e+44 3.72689098600781e+43 51.41944187500071
3913.81 85.5789 1.0853860929879659e+44 3.7262383434906476e+43 51.46676569938432
3914.71 81.9996 1.0848616813251023e+44 3.725585700931023e+43 51.51412218207507
3915.61 80.6869 1.0843376294459792e+44 3.724933058436345e+43 51.561511338094455
3916.52 84.8144 1.0838081202457398e+44 3.7242731645340364e+43 51.60946027552594
3917.42 81.4361 1.0832847909683348e+44 3.723620522495203e+43 51.65691518673675
3918.32 78.209 1.0827618205173233e+44 3.722967880844787e+43 51.70440281652886
3919.22 77.507 1.0822392085754542e+44 3.722315239690231e+43 51.75192317993771
3920.13 89.1969 1.081711154017252e+44 3.721655347581116e+43 51.80000484392917
3921.03 81.5881 1.0811892621178992e+44 3.7210027077491826e+43 51.84759108381733
3921.93 81.823 1.0806677277744716e+44 3.7203500687367283e+43 51.895210102616524
3922.83 82.7298 1.0801465506710862e+44 3.7196974306512385e+43 51.942861915376085
3923.74 81.0948 1.0796199456050816e+44 3.719037542083649e+43 51.9910765506338
3924.64 79.7986 1.0790994859960466e+44 3.7183849061879096e+43 52.03879436127234
3925.55 76.4436 1.078573605752392e+44 3.717725020054251e+43 52.087075758508625
3926.45 76.9985 1.0780538623642322e+44 3.7170723867831453e+43 52.13485962793612
3927.35 74.5743 1.0775344746348134e+44 3.7164197549790177e+43 52.18267636695721
3928.26 77.7893 1.0770096772186905e+44 3.7157598733116637e+43 52.23105783790661
3929.16 83.0599 1.0764910038085968e+44 3.7151072447834276e+43 52.278940726966034
3930.07 77.7001 1.075966928007993e+44 3.7144473666483037e+43 52.327389113779496
3930.97 70.1063 1.0754489676506135e+44 3.713794741831012e+43 52.37533821385733
3931.88 73.9197 1.0749256121862268e+44 3.713134867668032e+43 52.423853578206845
3932.78 77.6331 1.0744083636176856e+44 3.7124822469968016e+43 52.47186895031153
3933.69 70.6127 1.0738857272129784e+44 3.7118223772459405e+43 52.520451353897386
3934.59 68.006 1.0733691891721281e+44 3.7111697611559262e+43 52.568533059065196
3935.5 73.2269 1.0728472705533188e+44 3.7105098962572054e+43 52.617182563616176
3936.41 72.229 1.0723257123299646e+44 3.7098500339641893e+43 52.6658658273395
3937.31 71.1831 1.0718102396777887e+44 3.709197425577099e+43 52.71404733018496
3938.22 74.6268 1.0712893973313084e+44 3.708537568797557e+43 52.762797787690516
3939.13 73.8912 1.0707689144220539e+44 3.7078777149562294e+43 52.81158205104949
3940.03 73.9531 1.070254504325865e+44 3.707225115255015e+43 52.85986348956949
3940.94 71.7539 1.0697347353906438e+44 3.7065652675885597e+43 52.90871503959194
3941.85 68.1707 1.0692153249375244e+44 3.7059054231928786e+43 52.957600442181125
3942.76 69.9301 1.0686962726476504e+44 3.7052455821792253e+43 53.006519712972654
3943.67 71.0244 1.0681775782025145e+44 3.704585744658877e+43 53.05547286760565
3944.57 69.0051 1.067664935352345e+44 3.7039331616452474e+43 53.103921418176405
3945.48 69.7059 1.06714695171889e+44 3.7032733314038543e+43 53.152942014645404
3946.39 63.5894 1.066629324980198e+44 3.7026135049883347e+43 53.201996541723105
3947.3 65.7068 1.066112054819136e+44 3.7019536825099705e+43 53.251085015063
3948.21 69.2396 1.065595140918912e+44 3.7012938640800297e+43 53.300207450322205
3949.12 70.5936 1.0650785829630764e+44 3.700634049809781e+43 53.34936386316161
3950.03 67.6299 1.0645623806355247e+44 3.699974239810506e+43 53.39855426924551
3950.94 64.8649 1.0640465336204896e+44 3.6993144341934603e+43 53.447778684242
3951.85 69.7134 1.063531041602552e+44 3.698654633069933e+43 53.49703712382265
3952.76 72.0716 1.0630159042666291e+44 3.6979948365511804e+43 53.546329603662656
3953.67 70.8236 1.0625011212979798e+44 3.69733504474847e+43 53.59565613944089
3954.58 73.3237 1.0619866923822063e+44 3.6966752577730855e+43 53.645016746839815
3955.49 66.5478 1.0614726172052464e+44 3.696015475736277e+43 53.69441144154544
3956.4 68.5073 1.0609588954533813e+44 3.6953556987493147e+43 53.74384023924749
3957.31 71.6824 1.0604455268132282e+44 3.6946959269234494e+43 53.79330315563916
3958.22 65.1492 1.059932510971745e+44 3.6940361603699415e+43 53.84280020641738
3959.13 64.6743 1.0594198476162265e+44 3.693376399200046e+43 53.892331407282725
3960.04 71.7191 1.0589075364343075e+44 3.6927166435250167e+43 53.9418967739391
3960.96 65.828 1.0583899531407497e+44 3.6920496434868886e+43 53.992041562006946
3961.87 67.6691 1.0578783492317306e+44 3.6913898991987484e+43 54.041675683253224
3962.78 67.4435 1.057367096557814e+44 3.690730160740419e+43 54.091344017597336
3963.69 63.0774 1.0568561948079819e+44 3.6900704282231257e+43 54.14104658075791
3964.61 70.2678 1.0563400351659666e+44 3.6894034520507495e+43 54.19133013706649
3965.52 68.6544 1.0558298381803603e+44 3.688743731817544e+43 54.24110158160381
3966.43 63.88 1.055319991184398e+44 3.688084017860253e+43 54.29090730230787
3967.35 67.9067 1.0548048969380826e+44 3.6874170607922415e+43 54.341295197904124
3968.26 70.0379 1.0542957528302457e+44 3.686757359792426e+43 54.39116989523882
3969.17 63.1271 1.053786957780644e+44 3.686097665403347e+43 54.44107891612323
3970.09 63.2183 1.0532729260947452e+44 3.6854307284589187e+43 54.49157129524459
3971.0 65.2284 1.0527648320632548e+44 3.684771047700571e+43 54.541549388079254
3971.92 68.378 1.0522515084689904e+44 3.6841041247639254e+43 54.59211163037914
3972.83 70.0394 1.0517441142100367e+44 3.683444458085884e+43 54.6421588588631
3973.75 65.8383 1.0512314974495103e+44 3.682777549611506e+43 54.69279102875531
3974.66 71.6244 1.0507248017202165e+44 3.6821178974632846e+43 54.74290745661696
3975.58 71.4589 1.0502128905382537e+44 3.68145100390559e+43 54.793609618545105
3976.49 66.0633 1.0497068920984324e+44 3.680791366736606e+43 54.8437953095422
3977.41 63.952 1.0491956852425758e+44 3.680124488549926e+43 54.89456752797943
3978.32 62.1845 1.0486903828547238e+44 3.679464866809546e+43 54.94482254589913
3979.24 66.6228 1.0481798790752248e+44 3.678798004448125e+43 54.99566488534836
3980.16 68.1501 1.0476697282836533e+44 3.678131150214124e+43 55.046542501265534
3981.07 60.0582 1.0471654695543265e+44 3.677471552503608e+43 55.09690181900101
3981.99 70.0574 1.0466560199661557e+44 3.676804714777314e+43 55.14784965291661
3982.91 65.1973 1.0461469224258467e+44 3.6761378855214813e+43 55.198832812075196
3983.82 66.9779 1.0456437045756053e+44 3.675478312855048e+43 55.24929657383659
3984.74 65.3056 1.045135306371819e+44 3.6748115007891493e+43 55.30035004804711
3985.66 63.226 1.044627259278878e+44 3.674144697536619e+43 55.35143889630928
3986.58 67.935 1.0441195629839893e+44 3.6734779032121724e+43 55.40256313495939
3987.49 69.7152 1.043617729920062e+44 3.672818365547559e+43 55.45316650684109
3988.41 68.2168 1.0431107304796915e+44 3.6721515893231344e+43 55.50436119016977
3989.33 57.2151 1.0426040809044092e+44 3.6714848223695355e+43 55.555591312740106
3990.25 61.3595 1.0420977808827727e+44 3.670818064801397e+43 55.60685689090344
3991.17 62.331 1.041591830103677e+44 3.670151316733347e+43 55.65815794101482
3992.09 61.5821 1.041086228256355e+44 3.6694845782799856e+43 55.709494479433154
3993.01 65.1427 1.040580975030376e+44 3.6688178495559117e+43 55.760866522520956
3993.93 65.0921 1.0400760701156463e+44 3.668151130675693e+43 55.81227408664472
3994.85 62.8146 1.0395715132024086e+44 3.667484421753889e+43 55.86371718817458
3995.76 61.616 1.0390727826482644e+44 3.6668249695770983e+43 55.91463610169815
3996.69 62.9057 1.0385634421430578e+44 3.666151034243659e+43 55.9667100689521
3997.61 73.1626 1.0380599273791078e+44 3.665484355884269e+43 56.01825988095895
3998.53 67.5132 1.0375567593809736e+44 3.66481768794135e+43 56.06984529589027
3999.45 63.2193 1.0370539378405735e+44 3.6641510305293664e+43 56.121466330135135
4000.37 66.0408 1.0365514624501569e+44 3.6634843837627696e+43 56.173123000086186
4001.29 64.669 1.0360493329023106e+44 3.662817747756e+43 56.224815322140145
4002.21 62.4549 1.035547548889949e+44 3.6621511226234593e+43 56.27654331269728
4003.13 62.8729 1.0350461101063259e+44 3.661484508479562e+43 56.328306988161756
4004.05 64.4855 1.0345450162450182e+44 3.6608179054386614e+43 56.380106364941355
4004.98 63.7051 1.034038825965511e+44 3.6601440681138646e+43 56.43250508067655
4005.9 59.782 1.033538424771736e+44 3.659477487745812e+43 56.48437629783002
4006.82 58.7061 1.0330383675796936e+44 3.658810918825007e+43 56.53628326572344
4007.74 60.1197 1.032538654084292e+44 3.6581443614657405e+43 56.58822600077971
4008.67 64.3297 1.0320338579302857e+44 3.65747057078507e+43 56.64076969997444
4009.59 64.5431 1.0315348346417526e+44 3.6568040370204557e+43 56.6927844078617
4010.51 63.3865 1.0310361541332603e+44 3.6561375151613657e+43 56.74483493238213
4011.44 66.2231 1.0305324012636964e+44 3.6554637607163e+43 56.797487642957016
4012.36 63.5002 1.0300344091219093e+44 3.654797263143378e+43 56.849610239821
4013.28 61.8658 1.0295367588465434e+44 3.6541307778197714e+43 56.901768702822736
4014.21 64.9865 1.0290340464807296e+44 3.6534570606566624e+43 56.95453057544937
4015.13 58.8922 1.0285370827378843e+44 3.6527906003103336e+43 57.00676121037616
4016.06 59.1326 1.028035063749087e+44 3.6521169086291863e+43 57.05959607303597
4016.98 61.6245 1.0275387853170843e+44 3.6514504737214603e+43 57.11189894643345
4017.91 58.5002 1.0270374584716878e+44 3.650776807988528e+43 57.16480686641092
4018.83 64.3294 1.0265418641315e+44 3.650110398980552e+43 57.21718204485562
4019.76 63.9246 1.0260412281985626e+44 3.6494367596618774e+43 57.270163089466436
4020.68 58.8796 1.0255463167338056e+44 3.648770377014586e+43 57.32261063956538
4021.61 60.9269 1.025046370485055e+44 3.648096764576024e+43 57.375664876155966
4022.54 64.7198 1.0245467704793216e+44 3.6474231658260506e+43 57.428755931999596
4023.46 63.9669 1.0240528828918062e+44 3.6467568236573275e+43 57.48131236049488
4024.39 63.9836 1.0235539707295356e+44 3.646083252487101e+43 57.53447670957855
4025.32 59.2254 1.0230554038864508e+44 3.6454096953570434e+43 57.58767792883664
4026.24 63.1173 1.0225625374443107e+44 3.644743394706566e+43 57.640343386308004
4027.17 60.3487 1.022064656609951e+44 3.644069865855394e+43 57.6936180001362
4028.1 62.0555 1.021567120173951e+44 3.6433963513957354e+43 57.74692953509535
4029.03 63.2094 1.0210699278289338e+44 3.6427228514450663e+43 57.80027800824
4029.95 59.3373 1.020578419898157e+44 3.6420566078203025e+43 57.8530892031561
4030.88 59.9167 1.0200819111226364e+44 3.641383137080762e+43 57.90651120620826
4031.81 62.2299 1.0195857455212627e+44 3.6407096812011957e+43 57.95997019844934
4032.74 59.0501 1.019089922787991e+44 3.640036240298969e+43 58.01346619694947
4033.67 57.1595 1.018594442617109e+44 3.639362814491415e+43 58.06699921878282
4034.59 58.5819 1.0181046269475956e+44 3.6386966447886435e+43 58.119993061791874
4035.53 61.1355 1.0176045087413207e+44 3.638016008629449e+43 58.17417640076532
4036.45 62.4374 1.0171153693237219e+44 3.6373498693702135e+43 58.2272435785459
4037.38 67.4222 1.016621252683172e+44 3.6366765049460135e+43 58.28092446560594
4038.31 61.2502 1.0161274770846909e+44 3.6360031562013963e+43 58.334642461244975
4039.24 60.8067 1.0156340422245515e+44 3.6353298232535065e+43 58.3883975825607
4040.17 59.4493 1.0151409477993537e+44 3.634656506219451e+43 58.4421898466548
4041.1 59.714 1.0146481935060295e+44 3.6339832052163095e+43 58.496019270632786
4042.03 62.8052 1.0141557790418383e+44 3.633309920361126e+43 58.549885871604246
4042.96 56.9662 1.0136637041043678e+44 3.632636651770906e+43 58.60378966668255
4043.9 60.173 1.0131666827530517e+44 3.631956160381022e+43 58.65831088607955
4044.83 59.7136 1.0126752896057947e+44 3.631282924849682e+43 58.71228952112561
4045.76 61.3883 1.0121842350767523e+44 3.6306097059353974e+43 58.76630540182668
4046.69 64.2749 1.0116935188648265e+44 3.6299365037550417e+43 58.82035854531201
4047.62 62.327 1.0112031406692456e+44 3.629263318425463e+43 58.8744489687148
4048.55 60.1464 1.010713100189564e+44 3.628590150063458e+43 58.9285766891722
4049.49 62.6776 1.0102181333337977e+44 3.627909760693292e+43 58.98332434638621
4050.42 63.4326 1.0097287710091573e+44 3.627236626802319e+43 59.037527113885325
4051.35 59.5523 1.0092397454978153e+44 3.626563510230389e+43 59.09176723005843
4052.29 58.804 1.0087458036078103e+44 3.625883173564225e+43 59.14662854401127
4053.22 58.6947 1.0082574544395592e+44 3.6252100921697093e+43 59.2009438110558
4054.15 55.5282 1.0077694411849444e+44 3.6245370284453747e+43 59.25529647842945
4055.09 68.7885 1.0072765215229174e+44 3.6238567455517684e+43 59.31027160631413
4056.02 61.0452 1.0067891828053464e+44 3.623183717710577e+43 59.364699528460726
4056.95 62.1909 1.0063021791046791e+44 3.622510707890369e+43 59.41916490262726
4057.89 59.355 1.0058102789417616e+44 3.6218304798368725e+43 59.47425400174542
4058.82 60.9387 1.0053239479779684e+44 3.6211575066048565e+43 59.52879473465825
4059.76 64.7972 1.0048327271793836e+44 3.6204773157707855e+43 59.58396003794094
4060.69 62.2557 1.0043470677534712e+44 3.6198043795974395e+43 59.6385761990793
4061.63 59.4945 1.003856525108651e+44 3.619124226458177e+43 59.693817776769144
4062.56 60.3857 1.0033715360242341e+44 3.6184513278136935e+43 59.74850943564439
4063.5 62.6429 1.002881670325242e+44 3.6177712128443203e+43 59.8038273580162
4064.43 58.449 1.002397350388531e+44 3.617098352198551e+43 59.85859458417169
4065.37 59.1929 1.0019081604300546e+44 3.6164182758738284e+43 59.9139889215328
4066.31 58.2318 1.0014193096942328e+44 3.6157382191539544e+43 59.96942169727036
4067.24 55.7673 1.0009359930291966e+44 3.615065416490666e+43 60.0243026072338
4068.18 55.961 1.0004478162276171e+44 3.614385399128235e+43 60.0798119036704
4069.11 58.0191 9.999651657339743e+43 3.6137126356381714e+43 60.134768555098645
4070.05 61.0385 9.99477661667859e+43 3.613032658107102e+43 60.19035444262253
4070.99 63.616 9.989904953163033e+43 3.6123527007771074e+43 60.245978857073275
4071.93 61.4375 9.985036663773846e+43 3.6116727637678074e+43 60.30164181624902
4072.86 59.0611 9.980223482214733e+43 3.611000080245803e+43 60.356750565572284
4073.8 61.162 9.975361896218848e+43 3.610320184017262e+43 60.41249025708576
4074.74 61.9542 9.970503675343454e+43 3.609640308466773e+43 60.468268546553475
4075.68 55.8951 9.965648816582425e+43 3.6089604537137844e+43 60.52408545179002
4076.62 57.4418 9.960797316932947e+43 3.6082806198777038e+43 60.57994099061384
4077.56 59.4873 9.955949173395454e+43 3.607600807077893e+43 60.63583518084766
4078.5 61.2503 9.951104382973668e+43 3.6069210154336785e+43 60.691768040318244
4079.43 62.0519 9.946314429738797e+43 3.606248476551626e+43 60.74714394121669
4080.37 59.6248 9.941476300980523e+43 3.605568727348147e+43 60.80315378080947
4081.31 60.2339 9.936641516400385e+43 3.6048889996566736e+43 60.859202342954276
4082.25 61.5599 9.931810073015111e+43 3.6042092935963483e+43 60.915289645494205
4083.19 58.4742 9.926981967844633e+43 3.6035296092862645e+43 60.971415706276645
4084.13 58.0937 9.922157197912148e+43 3.602849946845462e+43 61.02758054315291
4085.08 56.7981 9.917284486256659e+43 3.602163076293994e+43 61.08438229355511
4086.02 63.6191 9.912466413284739e+43 3.6014834581845306e+43 61.14062514917736
4086.96 63.8067 9.907651666608254e+43 3.6008038623024806e+43 61.196906834662386
4087.9 59.8303 9.902840243263338e+43 3.6001242887666833e+43 61.253227367878104
4088.84 58.5063 9.898032140289377e+43 3.599444737695961e+43 61.30958676669649
4089.78 58.4302 9.893227354728963e+43 3.5987652092090713e+43 61.36598504899365
4090.72 58.3055 9.888425883627892e+43 3.598085703424727e+43 61.422422232649815
4091.67 57.6937 9.883576697575374e+43 3.5973989920425475e+43 61.479499354438644
4092.61 60.1142 9.878781881724858e+43 3.5967195322639255e+43 61.5360148087909
4093.55 60.1487 9.873990371459038e+43 3.5960400955449663e+43 61.592569218357795
4094.49 57.7984 9.86920216383657e+43 3.5953606820041916e+43 61.649162601036025
4095.43 61.9326 9.864417255919269e+43 3.5946812917600585e+43 61.70579497472646
4096.38 61.5254 9.859584794280502e+43 3.593994697750609e+43 61.763069454149196
4097.32 59.6331 9.854806511996934e+43 3.593315354705981e+43 61.819780278858126
4098.27 61.9096 9.849980740491507e+43 3.592628808639917e+43 61.87713408047422
4099.21 62.5037 9.845209072002438e+43 3.5919495132731206e+43 61.933923428618705
4100.15 60.314 9.840440688513367e+43 3.591270241797091e+43 61.99075185772246
4101.1 61.3717 9.835624912170198e+43 3.5905837684226066e+43 62.04822456966294
4102.04 53.9622 9.830863124796313e+43 3.589904545339871e+43 62.10513163069867
4102.99 61.8907 9.826054008786437e+43 3.589218121114745e+43 62.16268384771261
4103.93 58.8156 9.82129880575282e+43 3.5885389469026153e+43 62.21966961318082
4104.88 57.9616 9.816496338189013e+43 3.587852572309018e+43 62.27730140855693
4105.82 55.9935 9.811747707746366e+43 3.587173447444361e+43 62.334365950991355
4106.77 57.5892 9.806951876767282e+43 3.586487122964042e+43 62.3920773980521
4107.71 56.5493 9.802209807191905e+43 3.5858080479233267e+43 62.4492207900201
4108.66 55.3589 9.797420600962013e+43 3.5851217740375986e+43 62.50701196212148
4109.6 56.2309 9.792685080555691e+43 3.584442749296866e+43 62.56423427622382
