speclam specflux F_lam_all F_lam_tot rayscat
3296.22642707813 2.141103e-16 1.5511501900409175e+44 4.1690982142826883e+43 25.893816773771125
3297.29875087726 2.297223e-16 1.5501137803394668e+44 4.168343487084728e+43 25.92752818164471
3298.37107467639 2.357476e-16 1.5490783499393616e+44 4.1675887092025486e+43 25.961272495712958
3299.44339847553 2.553214e-16 1.5480438976536168e+44 4.1668338804953845e+43 25.995049737382665
3300.51572227466 1.339419e-16 1.5470104222970116e+44 4.166079000823967e+43 26.02885992806671
3301.58804607379 1.536694e-16 1.5459779226860398e+44 4.165324070050524e+43 26.062703089185757
3302.66036987293 9.410674e-17 1.544946397638929e+44 4.164569088038766e+43 26.096579242167596
3303.73269367206 5.044578e-17 1.543915845975665e+44 4.1638140546539077e+43 26.130488408445924
3304.80501747119 1.307857e-16 1.5428862665179356e+44 4.1630589697626117e+43 26.164430609462368
3305.87734127033 1.36002e-16 1.5418576580891554e+44 4.162303833233022e+43 26.19840586666555
3306.94966506946 1.77316e-16 1.5408300195144902e+44 4.1615486449347783e+43 26.232414201510018
3308.02198886859 1.0286e-16 1.5398033496207985e+44 4.160793404738946e+43 26.266455635458314
3309.09431266773 1.786254e-16 1.5387776472366554e+44 4.1600381125180685e+43 26.300530189979884
3310.16663646686 1.573843e-16 1.537752911192377e+44 4.159282768146135e+43 26.334637886550265
3311.23896026599 1.175078e-16 1.5367291403199652e+44 4.1585273714985874e+43 26.368778746652822
3312.31128406513 1.207839e-16 1.5357063334531315e+44 4.1577719224523107e+43 26.402952791777935
3313.38360786426 6.700649e-17 1.5346844894273199e+44 4.157016420885621e+43 26.437160043421905
3314.45593166339 1.21585e-16 1.5336636070796452e+44 4.1562608666782685e+43 26.471400523089077
3315.52825546253 1.757557e-16 1.5326436852489288e+44 4.155505259711424e+43 26.50567425229066
3316.60057926166 1.721533e-16 1.5316247227757127e+44 4.154749599867701e+43 26.53998125254392
3317.67290306079 1.371089e-16 1.5306067185022098e+44 4.153993887031115e+43 26.57432154537396
3318.74522685993 1.148442e-16 1.5295896712723158e+44 4.153238121087075e+43 26.60869515231298
3319.81755065906 1.778303e-16 1.528573579931651e+44 4.152482301922443e+43 26.64310209489904
3320.88987445819 2.100388e-16 1.5275584433274896e+44 4.151726429425446e+43 26.677542394678206
3321.96219825733 1.603143e-16 1.5265442603087913e+44 4.1509705034857124e+43 26.712016073203454
3323.03452205646 1.591519e-16 1.5255310297262185e+44 4.150214523994286e+43 26.74652315203384
3324.10684585559 1.796394e-16 1.5245187504320871e+44 4.149458490843567e+43 26.78106365273627
3325.17916965473 1.6544e-16 1.5235074212803852e+44 4.148702403927346e+43 26.815637596884613
3326.25149345386 1.474751e-16 1.522497041126799e+44 4.147946263140813e+43 26.850245006058795
3327.32381725299 2.046006e-16 1.52148760882866e+44 4.1471900683805067e+43 26.88488590184656
3328.39614105213 1.701002e-16 1.5204791232449594e+44 4.1464338195443257e+43 26.919560305842708
3329.46846485126 1.247741e-16 1.5194715832363837e+44 4.1456775165315663e+43 26.954268239647988
3330.54078865039 1.737561e-16 1.5184649876652473e+44 4.1449211592428485e+43 26.989009724871117
3331.61311244953 1.323882e-16 1.5174593353955257e+44 4.144164747580161e+43 27.023784783127756
3332.68543624866 1.367635e-16 1.5164546252928748e+44 4.1434082814468335e+43 27.058593436039505
3333.75776004779 2.181632e-16 1.5154508562245766e+44 4.1426517607475556e+43 27.09343570523595
3334.83008384693 2.11407e-16 1.5144480270595562e+44 4.141895185388314e+43 27.128311612353617
3335.90240764606 2.434055e-16 1.5134461366684173e+44 4.1411385552764845e+43 27.16322117903506
3336.97473144519 2.030553e-16 1.512445183923378e+44 4.140381870320729e+43 27.198164426930738
3338.04705524433 1.59198e-16 1.5114451676982963e+44 4.139625130431042e+43 27.233141377698026
3339.11937904346 1.585569e-16 1.5104460868686956e+44 4.138868335518753e+43 27.268152053000343
3340.19170284259 1.78277e-16 1.5094479403117076e+44 4.138111485496492e+43 27.303196474509033
3341.26402664173 2.137611e-16 1.5084507269060945e+44 4.1373545802781935e+43 27.338274663902386
3342.33635044086 2.255601e-16 1.507454445532277e+44 4.136597619779116e+43 27.373386642864695
3343.40867423999 2.038266e-16 1.5064590950722724e+44 4.135840603915797e+43 27.408532433088173
3344.48099803913 1.697418e-16 1.505464674409725e+44 4.135083532606082e+43 27.443712056272
3345.55332183826 1.579481e-16 1.5044711824299257e+44 4.134326405769106e+43 27.47892553412134
3346.62564563739 1.714094e-16 1.5034786180197563e+44 4.1335692233252867e+43 27.514172888349304
3347.69796943653 2.754933e-16 1.502486980067715e+44 4.132811985196312e+43 27.54945414067594
3348.77029323566 2.113673e-16 1.5014962674639399e+44 4.1320546913051775e+43 27.584769312827305
3349.84261703479 2.481337e-16 1.5005064791001521e+44 4.1312973415761166e+43 27.62011842653735
3350.91494083393 2.008468e-16 1.4995176138696801e+44 4.1305399359346445e+43 27.655501503547097
3351.98726463306 2.044464e-16 1.4985296706674836e+44 4.1297824743075495e+43 27.690918565603393
3353.05958843219 1.553349e-16 1.497542648390099e+44 4.129024956622866e+43 27.726369634461136
3354.13191223133 1.523687e-16 1.496556545935662e+44 4.1282673828098727e+43 27.761854731882146
3355.20423603046 1.864672e-16 1.4955713622039282e+44 4.12750975279912e+43 27.79737387963423
3356.27655982959 1.764622e-16 1.4945870960962244e+44 4.1267520665223795e+43 27.832927099493144
3357.34888362873 1.54537e-16 1.493603746515467e+44 4.1259943239126725e+43 27.868514413241584
3358.42120742786 2.03278e-16 1.4926213123661873e+44 4.125236524904271e+43 27.90413584266825
3359.49353122699 1.714431e-16 1.491639792554478e+44 4.124478669432652e+43 27.939791409569757
3360.56585502613 1.223189e-16 1.4906591859880125e+44 4.123720757434526e+43 27.975481135749707
3361.63817882526 1.652994e-16 1.4896794915760737e+44 4.12296278884784e+43 28.011205043017664
3362.71050262439 1.897191e-16 1.4887007082294932e+44 4.122204763611746e+43 28.046963153191136
3363.78282642353 1.670396e-16 1.487722834860678e+44 4.12144668166659e+43 28.08275548809461
3364.85515022266 1.396524e-16 1.4867458703836385e+44 4.120688542953969e+43 28.118582069558514
3365.92747402179 1.510212e-16 1.4857698137139244e+44 4.1199303474166533e+43 28.154442919421257
3366.99979782093 1.804216e-16 1.4847946637686526e+44 4.119172094998606e+43 28.190338059528187
3368.07212162006 1.505796e-16 1.4838204194665318e+44 4.1184137856450136e+43 28.226267511730658
3369.14444541919 1.32801e-16 1.4828470797278092e+44 4.1176554193022355e+43 28.2622312978879
3370.21676921833 1.222494e-16 1.4818746434742886e+44 4.116896995917812e+43 28.29822943986615
3371.28909301746 1.170726e-16 1.4809031096293557e+44 4.11613851544048e+43 28.33426195953767
3372.36141681659 1.206994e-16 1.4799324771179267e+44 4.115379977820145e+43 28.37032887878258
3373.43374061572 1.304392e-16 1.4789627448664776e+44 4.1146213830078815e+43 28.406430219487707
3374.50606441486 1.622095e-16 1.4779939118030246e+44 4.113862730955932e+43 28.442566003547057
3375.57838821399 1.426916e-16 1.4770259768571564e+44 4.1131040216177234e+43 28.478736252860738
3376.65071201312 1.036975e-16 1.4760589389599767e+44 4.1123452549478196e+43 28.514940989336743
3377.72303581226 1.540731e-16 1.4750927970441339e+44 4.111586430901938e+43 28.551180234890037
3378.79535961139 1.649769e-16 1.474127550043841e+44 4.1108275494369716e+43 28.587454011441537
3379.86768341052 1.708452e-16 1.4731631968948178e+44 4.1100686105109353e+43 28.623762340920138
3380.94000720966 1.596316e-16 1.4721997365343228e+44 4.109309614083001e+43 28.6601052452617
3382.01233100879 1.737206e-16 1.4712371679011648e+44 4.108550560113476e+43 28.69648274640799
3383.08465480793 1.773817e-16 1.4702754899356517e+44 4.107791448563788e+43 28.732894866309106
3384.15697860706 1.7152e-16 1.4693147015796483e+44 4.1070322793965255e+43 28.769341626920824
3385.22930240619 1.610312e-16 1.468354801776519e+44 4.106273052575368e+43 28.805823050206804
3386.30162620532 1.616956e-16 1.467395789471156e+44 4.105513768065139e+43 28.842339158137367
3387.37395000446 1.687005e-16 1.4664376636099605e+44 4.104754425831763e+43 28.878889972690125
3388.44627380359 1.549418e-16 1.4654804231408773e+44 4.103995025842291e+43 28.91547551584867
3389.51859760272 1.235322e-16 1.4645240670133364e+44 4.1032355680648783e+43 28.952095809604486
3390.59092140186 1.290574e-16 1.4635685941782803e+44 4.1024760524687855e+43 28.988750875956086
3391.66324520099 1.763665e-16 1.4626140035881821e+44 4.1017164790243716e+43 29.025440736907893
3392.73556900012 1.602289e-16 1.4616602941969963e+44 4.100956847703088e+43 29.062165414472375
3393.80789279926 1.220648e-16 1.46070746496018e+44 4.1001971584774765e+43 29.09892493066894
3394.88021659839 1.286318e-16 1.4597555148347179e+44 4.099437411321185e+43 29.13571930752277
3395.95254039752 1.261184e-16 1.4588044427790671e+44 4.0986776062089287e+43 29.172548567067285
3397.02486419666 1.669975e-16 1.4578542477531742e+44 4.097917743116497e+43 29.209412731342677
3398.09718799579 1.784836e-16 1.4569049287185124e+44 4.097157822020775e+43 29.24631182239521
3399.16951179493 1.364367e-16 1.455956484638006e+44 4.0963978428996985e+43 29.283245862279404
3400.24183559406 1.723399e-16 1.4550089144761031e+44 4.095637805732293e+43 29.320214873055328
3401.31415939319 1.632768e-16 1.4540622171987101e+44 4.0948777104986223e+43 29.357218876791112
3402.38648319232 1.911985e-16 1.4531163917732276e+44 4.094117557179828e+43 29.39425789556148
3403.45880699146 2.078723e-16 1.4521714371685248e+44 4.0933573457580875e+43 29.431331951448463
3404.53113079059 1.805397e-16 1.4512273523549785e+44 4.092597076216663e+43 29.468441066540013
3405.60345458972 2.019117e-16 1.4502841363044114e+44 4.0918367485398326e+43 29.50558526293209
3406.67577838886 2.563328e-16 1.4493417879901181e+44 4.091076362712911e+43 29.54276456272762
3407.74810218799 2.394353e-16 1.4484003063868982e+44 4.090315918722298e+43 29.579978988035364
3408.82042598712 1.75282e-16 1.4474596904709835e+44 4.08955541655538e+43 29.61722856097226
3409.89274978626 1.664967e-16 1.4465199392200765e+44 4.0887948562005987e+43 29.654513303662
3410.96507358539 1.589662e-16 1.4455810516133681e+44 4.088034237647422e+43 29.691833238234377
3412.03739738452 1.775561e-16 1.4446430266314851e+44 4.0872735608863357e+43 29.72918838682705
3413.10972118366 2.231476e-16 1.4437058632565099e+44 4.0865128259088357e+43 29.766578771584776
3414.18204498279 1.953596e-16 1.442769560472007e+44 4.0857520327074543e+43 29.804004414658095
3415.25436878192 1.769136e-16 1.441834117262974e+44 4.084991181275724e+43 29.841465338205587
3416.32669258106 1.935531e-16 1.4408995326158513e+44 4.084230271608169e+43 29.87896156439281
3417.39901638019 1.521786e-16 1.4399658055185598e+44 4.083469303700357e+43 29.916493115391283
3418.47134017932 1.438246e-16 1.4390329349604397e+44 4.0827082775488225e+43 29.954060013380463
3419.54366397846 1.442963e-16 1.4381009199322727e+44 4.081947193151093e+43 29.991662280546823
3420.61598777759 1.370254e-16 1.4371697594263102e+44 4.081186050505721e+43 30.029299939082655
3421.68831157672 1.471902e-16 1.4362394524362145e+44 4.080424849612206e+43 30.066973011188363
3422.76063537586 1.477554e-16 1.4353099979570886e+44 4.0796635904710604e+43 30.104681519071235
3423.83295917499 1.640195e-16 1.4343813949854915e+44 4.078902273083768e+43 30.142425484944535
3424.90528297412 1.127218e-16 1.433453642519389e+44 4.078140897452794e+43 30.180204931029554
3425.97760677326 1.476401e-16 1.4325267395581778e+44 4.0773794635815545e+43 30.21801987955446
3427.04993057239 1.406357e-16 1.4316006851027075e+44 4.076617971474477e+43 30.25587035275333
3428.12225437152 1.076826e-16 1.4306754781552254e+44 4.0758564211369085e+43 30.293756372868295
3429.19457817066 1.589791e-16 1.4297511177194017e+44 4.0750948125751824e+43 30.331677962148497
3430.26690196979 1.66103e-16 1.4288276028003525e+44 4.074333145796591e+43 30.369635142848928
3431.33922576892 1.47616e-16 1.4279049324045864e+44 4.073571420809372e+43 30.407627937232547
3432.41154956806 1.367652e-16 1.4269831055400265e+44 4.072809637622705e+43 30.44565636756936
3433.48387336719 1.328843e-16 1.4260621212160332e+44 4.072047796246742e+43 30.48372045613523
3434.55619716632 1.580442e-16 1.4251419784433556e+44 4.071285896692557e+43 30.52182022521405
3435.62852096546 1.722108e-16 1.4242226762341468e+44 4.0705239389721583e+43 30.559955697096687
3436.70084476459 1.192392e-16 1.423304213601994e+44 4.069761923098512e+43 30.598126894079858
3437.77316856372 1.399366e-16 1.4223865895618646e+44 4.068999849085506e+43 30.63633383846839
3438.84549236286 1.645774e-16 1.4214698031301205e+44 4.068237716947929e+43 30.674576552574024
3439.91781616199 1.602433e-16 1.4205538533245542e+44 4.067475526701545e+43 30.71285505871434
3440.99013996112 1.680673e-16 1.4196387391643278e+44 4.0667132783630037e+43 30.75116937921502
3442.06246376026 1.526895e-16 1.4187244596699962e+44 4.065950971949864e+43 30.78951953640869
3443.13478755939 1.407223e-16 1.4178110138635332e+44 4.0651886074806313e+43 30.827905552633858
3444.20711135852 1.513476e-16 1.4168984007682757e+44 4.0644261849746925e+43 30.866327450237037
3445.27943515766 1.672307e-16 1.4159866194089485e+44 4.063663704452344e+43 30.904785251571813
3446.35175895679 1.679887e-16 1.4150756688116888e+44 4.0629011659348127e+43 30.943278978997498
3447.42408275592 1.495437e-16 1.4141655480039888e+44 4.0621385694441876e+43 30.98180865488154
3448.49640655506 1.317924e-16 1.4132562560147223e+44 4.061375915003459e+43 31.0203743015983
3449.56873035419 1.257667e-16 1.412347791874166e+44 4.060613202636539e+43 31.0589759415281
3450.64105415332 1.395493e-16 1.411440154613946e+44 4.0598504323681917e+43 31.097613597059244
3451.71337795246 1.120463e-16 1.4105333432670661e+44 4.059087604224068e+43 31.136287290586953
3452.78570175159 1.178558e-16 1.4096273568679236e+44 4.058324718230738e+43 31.174997044512406
3453.85802555072 1.473068e-16 1.4087221944522611e+44 4.057561774415605e+43 31.21374288124478
3454.93034934986 1.437576e-16 1.407817855057186e+44 4.056798772806962e+43 31.25252482320024
3456.00267314899 1.233608e-16 1.4069143377211966e+44 4.056035713433983e+43 31.291342892800834
3457.07499694812 1.236705e-16 1.4060116414841328e+44 4.0552725963267025e+43 31.330197112476558
3458.14732074726 1.19051e-16 1.4051097653871858e+44 4.0545094215159957e+43 31.369087504664524
3459.21964454639 1.313257e-16 1.4042087084729356e+44 4.053746189033632e+43 31.408014091807615
3460.29196834552 1.627985e-16 1.4033084697852943e+44 4.0529828989122247e+43 31.446976896356784
3461.36429214466 1.564922e-16 1.4024090483695227e+44 4.052219551185224e+43 31.485975940769947
3462.43661594379 1.583641e-16 1.4015104432722596e+44 4.0514561458869523e+43 31.5250112475109
3463.50893974292 1.608998e-16 1.4006126535414701e+44 4.050692683052568e+43 31.564082839051476
3464.58126354206 1.767879e-16 1.3997156782264605e+44 4.0499291627180557e+43 31.603190737870467
3465.65358734119 1.845528e-16 1.3988195163779132e+44 4.0491655849202833e+43 31.642334966452548
3466.72591114032 1.593203e-16 1.3979241670478243e+44 4.0484019496969107e+43 31.68151554729044
3467.79823493946 1.684048e-16 1.3970296292895281e+44 4.0476382570864344e+43 31.720732502883855
3468.87055873859 1.449098e-16 1.3961359021577271e+44 4.0468745071282154e+43 31.75998585573825
3469.94288253772 1.329878e-16 1.395242984708429e+44 4.0461106998623987e+43 31.799275628367315
3471.01520633686 1.535237e-16 1.3943508759989785e+44 4.045346835329967e+43 31.83860184329158
3472.08753013599 1.209459e-16 1.3934595750880738e+44 4.044582913572732e+43 31.877964523037488
3473.15985393512 1.273297e-16 1.3925690810357206e+44 4.043818934633309e+43 31.917363690139517
3474.23217773426 1.316247e-16 1.3916793929032472e+44 4.043054898555107e+43 31.9567993671391
3475.30450153339 1.315917e-16 1.3907905097533362e+44 4.0422908053823984e+43 31.996271576583563
3476.37682533252 1.689249e-16 1.3899024306499644e+44 4.0415266551602055e+43 32.03578034102829
3477.44914913166 1.84738e-16 1.3890151546584308e+44 4.040762447934372e+43 32.075325683035544
3478.52147293079 1.202811e-16 1.388128680845375e+44 4.03999818375155e+43 32.11490762517357
3479.59379672992 1.406978e-16 1.387243008278731e+44 4.039233862659178e+43 32.154526190018615
3480.66612052906 1.392916e-16 1.386358136027744e+44 4.038469484705472e+43 32.194181400153894
3481.73844432819 1.0792e-16 1.3854740631629969e+44 4.0377050499394727e+43 32.233873278168446
3482.81076812732 1.288075e-16 1.3845907887563568e+44 4.0369405584109703e+43 32.27360184665941
3483.88309192646 1.565432e-16 1.383708311880998e+44 4.0361760101705446e+43 32.31336712823086
3484.95541572559 1.936246e-16 1.3828266316114265e+44 4.0354114052695805e+43 32.3531691454928
3486.02773952472 1.168704e-16 1.3819457470234248e+44 4.034646743760217e+43 32.393007921063216
3487.10006332386 1.204583e-16 1.3810656571940755e+44 4.0338820256953477e+43 32.43288347756711
3488.17238712299 1.137654e-16 1.3801863612017874e+44 4.033117251128677e+43 32.47279583763526
3489.24471092212 1.297003e-16 1.3793078581262402e+44 4.032352420114645e+43 32.51274502390656
3490.31703472126 1.377034e-16 1.378430147048407e+44 4.0315875327084577e+43 32.55273105902692
3491.38935852039 1.236804e-16 1.3775532270505778e+44 4.0308225889660955e+43 32.59275396564803
3492.46168231952 1.237431e-16 1.3766770972163107e+44 4.030057588944282e+43 32.632813766429685
3493.53400611866 1.347681e-16 1.37580175663045e+44 4.0292925327004856e+43 32.672910484038574
3494.60632991779 1.430482e-16 1.3749272043791506e+44 4.02852742029296e+43 32.71304414114733
3495.67865371692 1.361011e-16 1.3740534395498283e+44 4.027762251780666e+43 32.75321476043659
3496.75097751605 1.31919e-16 1.3731804612311885e+44 4.026997027223333e+43 32.79342236459362
3497.82330131519 1.365222e-16 1.3723082685132052e+44 4.026231746681405e+43 32.833666976312976
3498.89562511432 1.223744e-16 1.3714368604871587e+44 4.0254664102160997e+43 32.87394861829513
3499.96794891346 1.096788e-16 1.3705662362455694e+44 4.0247010178893347e+43 32.91426731324898
3501.04027271259 9.127863e-17 1.3696963948822666e+44 4.023935569763792e+43 32.9546230838888
3502.11259651172 1.354983e-16 1.3688273354923222e+44 4.0231700659028416e+43 32.99501595293705
3503.18492031085 1.524086e-16 1.3679590571720913e+44 4.0224045063706213e+43 33.03544594312275
3504.25724410999 1.166977e-16 1.3670915590191815e+44 4.0216388912319463e+43 33.07591307718225
3505.32956790912 1.329737e-16 1.3662248401324955e+44 4.020873220552389e+43 33.11641737785773
3506.40189170825 1.33125e-16 1.3653588996121727e+44 4.0201074943982265e+43 33.15695886789944
3507.47421550739 1.342792e-16 1.3644937365596115e+44 4.019341712836425e+43 33.19753757006468
3508.54653930652 1.128138e-16 1.3636293500774973e+44 4.018575875934693e+43 33.23815350711646
3509.61886310565 1.062919e-16 1.3627657392697461e+44 4.0178099837614346e+43 33.278806701825935
3510.69118690479 9.397715e-17 1.361902903241528e+44 4.0170440363857444e+43 33.31949717697121
3511.76351070392 1.235271e-16 1.3610408410992903e+44 4.0162780338774244e+43 33.36022495533628
3512.83583450305 1.205784e-16 1.3601795519507088e+44 4.0155119763069913e+43 33.40099005971317
3513.90815830219 1.159167e-16 1.359319034904707e+44 4.0147458637456256e+43 33.44179251290085
