speclam specflux F_lam_all F_lam_tot rayscat
3648.38 9.13664 1.2572406195036205e+44 3.9182684468264447e+43 38.86227207741755
3649.22 4.67565 1.2566376313545967e+44 3.9176634866072553e+43 38.89807490965933
3650.06 8.72069 1.2560350532788907e+44 3.9170585010826646e+43 38.933902474390884
3650.9 7.49035 1.2554328849175538e+44 3.916453490319089e+43 38.969754782999644
3651.74 6.35531 1.2548311259120128e+44 3.9158484543830615e+43 39.00563184687566
3652.58 6.86465 1.2542297759040803e+44 3.915243393341269e+43 39.041533677411664
3653.42 6.78128 1.2536288345359467e+44 3.914638307260532e+43 39.07746028600306
3654.26 9.25849 1.2530283014501847e+44 3.914033196207799e+43 39.1134116840477
3655.11 5.80634 1.2524210343981913e+44 3.913420856100943e+43 39.14981632045593
3655.95 8.63478 1.2518213216562724e+44 3.9128156950103863e+43 39.18581762706409
3656.79 10.4565 1.2512220161224809e+44 3.9122105091503413e+43 39.22184375747094
3657.63 8.05336 1.2506231174409108e+44 3.91160529858831e+43 39.25789472308491
3658.47 6.18498 1.2500246252560364e+44 3.911000063391955e+43 39.29397053531706
3659.32 7.34991 1.2494194215856176e+44 3.910387598007972e+43 39.330501125237255
3660.16 8.52751 1.248821746157719e+44 3.9097823134551707e+43 39.36662696108316
3661.0 9.85192 1.2482244761579802e+44 3.9091770044725824e+43 39.40277767793219
3661.84 11.4884 1.2476276112323846e+44 3.908571671128387e+43 39.43895328720592
3662.69 10.9073 1.2470240527468696e+44 3.9079591067063065e+43 39.47558490886624
3663.53 7.41389 1.2464280017207882e+44 3.907353724555993e+43 39.511810633944016
3664.37 6.71419 1.2458323547048595e+44 3.9067483182502174e+43 39.54806128586309
3665.22 9.8081 1.2452300275460231e+44 3.906135680208221e+43 39.584768878575225
3666.06 7.93667 1.2446351922923784e+44 3.905530225512282e+43 39.62106971556518
3666.91 7.65491 1.2440336858388857e+44 3.9049175386451534e+43 39.65782811421028
3667.75 9.1208 1.24343966092369e+44 3.9043120358382115e+43 39.69417918256683
3668.6 9.40073 1.2428389737362929e+44 3.903699300428989e+43 39.73098843400262
3669.44 12.5138 1.2422457577387476e+44 3.9030937497912723e+43 39.767389780043
3670.29 7.88057 1.2416458883812663e+44 3.90248096612403e+43 39.80424993114886
3671.13 10.949 1.2410534798835988e+44 3.9018753679367906e+43 39.8407016012115
3671.98 10.0474 1.2404544269229123e+44 3.9012625362966564e+43 39.87761269888834
3672.82 7.00963 1.2398628245103731e+44 3.9006568908421814e+43 39.91411473933316
3673.67 9.26821 1.239264586516415e+44 3.900044011515327e+43 39.951076830503496
3674.52 6.2993 1.2386667578774136e+44 3.899431108312501e+43 39.98806458703071
3675.36 9.13941 1.2380763643230136e+44 3.8988253923505333e+43 40.02464241931964
3676.21 9.42967 1.237479348507134e+44 3.8982124418930126e+43 40.06168123990364
3677.05 5.63771 1.2368897575099935e+44 3.8976066793748155e+43 40.09830955870504
3677.9 6.76223 1.2362935530947743e+44 3.896993681951309e+43 40.13539949032243
3678.75 12.8391 1.2356977562437963e+44 3.896380661015297e+43 40.17251514643485
3679.59 6.15096 1.2351093688166735e+44 3.8957748290629435e+43 40.209219431719895
3680.44 9.97355 1.2345143812341483e+44 3.8951617615967664e+43 40.246386269510204
3681.29 10.1584 1.2339198001451684e+44 3.8945486708378605e+43 40.283578867339024
3682.14 8.1743 1.233325625192191e+44 3.8939355568600037e+43 40.32079723710633
3682.99 8.27481 1.2327318560180595e+44 3.8933224197371193e+43 40.35804139071486
3683.83 10.1671 1.2321454706606157e+44 3.8927164733264213e+43 40.394872720077274
3684.68 10.9048 1.2315525072108207e+44 3.892103290405854e+43 40.432168173398665
3685.53 8.51017 1.2309599484748723e+44 3.8914900845618807e+43 40.4694894461458
3686.38 7.58025 1.230367794097134e+44 3.890876855868907e+43 40.506836550232286
3687.23 7.59343 1.2297760437223475e+44 3.8902636044014693e+43 40.544209497574606
3688.08 7.06492 1.2291846969956364e+44 3.889650330234214e+43 40.58160830009186
3688.93 7.02022 1.2285937535624987e+44 3.889037033441912e+43 40.61903296970606
3689.78 9.4095 1.2280032130688165e+44 3.8884237140994625e+43 40.656483518341844
3690.63 7.33837 1.2274130751608462e+44 3.8878103722818685e+43 40.69395995792659
3691.48 9.11213 1.2268233394852247e+44 3.8871970080642684e+43 40.731462300390476
3692.33 8.74739 1.2262340056889628e+44 3.8865836215219067e+43 40.768990557666434
3693.18 7.54937 1.2256450734194502e+44 3.8859702127301423e+43 40.80654474169011
3694.03 9.14524 1.2250565423244522e+44 3.8853567817644717e+43 40.84412486439996
3694.88 6.60047 1.2244684120521106e+44 3.884743328700481e+43 40.88173093773707
3695.73 8.23604 1.2238806822509414e+44 3.8841298536138965e+43 40.91936297364537
3696.58 8.52271 1.2232933525698364e+44 3.8835163565805425e+43 40.95702098407151
3697.43 7.66063 1.2227064226580613e+44 3.8829028376763746e+43 40.99470498096495
3698.28 8.06147 1.2221198921652547e+44 3.8822892969774404e+43 41.032414976277735
3699.13 9.24137 1.2215337607414313e+44 3.881675734559922e+43 41.07015098196482
3699.99 7.68886 1.2209411394355892e+44 3.8810549317356054e+43 41.10835742405815
3700.84 8.34004 1.2203558097858895e+44 3.880441325856624e+43 41.14614579272649
3701.69 9.784 1.2197708781533464e+44 3.8798276984891635e+43 41.183960207791095
3702.54 9.58093 1.2191863441894645e+44 3.879214049709833e+43 41.221800681217815
3703.39 9.10094 1.2186022075461215e+44 3.878600379595384e+43 41.25966722497535
3704.25 9.79441 1.2180116027112486e+44 3.87797946819793e+43 41.29800580191394
3705.1 9.03301 1.2174282643302134e+44 3.8773657553951416e+43 41.33592482931291
3705.95 10.3395 1.2168453222234914e+44 3.876752021488999e+43 41.373869963106046
3706.81 10.5436 1.2162559249149884e+44 3.8761310457855883e+43 41.412288091379736
3707.66 9.93581 1.2156737789691864e+44 3.8755172696583816e+43 41.450285781390484
3708.51 9.94085 1.2150920282548203e+44 3.8749034726605833e+43 41.488309613883814
3709.37 9.5956 1.214503835294836e+44 3.8742824333604804e+43 41.526807403460836
3710.22 6.67327 1.2139228786467273e+44 3.8736685946108626e+43 41.56488386479806
3711.08 9.56067 1.2133354883886526e+44 3.8730475132267394e+43 41.60343492693459
3711.93 7.51571 1.2127553244113658e+44 3.872433633039824e+43 41.641564065655764
3712.79 7.21319 1.212168735444859e+44 3.8718125098903404e+43 41.68016844947422
3713.64 9.9048 1.2115893627459414e+44 3.871198588581508e+43 41.71835031414179
3714.5 10.6726 1.2110035736636722e+44 3.870577423986187e+43 41.757008068787236
3715.35 10.5786 1.2104249908536443e+44 3.8699634618716576e+43 41.79524270798597
3716.21 9.18829 1.2098400002512901e+44 3.8693422561508775e+43 41.833953882626126
3717.06 9.83259 1.2092622059436409e+44 3.86872825354772e+43 41.872241344963214
3717.92 10.1087 1.2086780124198766e+44 3.868107007022693e+43 41.9110059887884
3718.78 9.75263 1.2080942192373903e+44 3.867485740097896e+43 41.94979754214632
3719.63 10.1822 1.2075176073875466e+44 3.8668716772416015e+43 41.988164485116634
3720.49 10.0874 1.206934609183188e+44 3.8662503699968953e+43 42.02700958163148
3721.34 9.82367 1.2063587823783503e+44 3.8656362674492055e+43 42.06542946949825
3722.2 6.8053 1.2057765777582661e+44 3.865014920207891e+43 42.10432815841709
3723.06 6.46767 1.2051947717249028e+44 3.86439355297377e+43 42.14325381885981
3723.92 8.49655 1.2046133639268365e+44 3.863772165828915e+43 42.1822064632912
3724.77 8.875 1.2040391076572108e+44 3.8631579846316273e+43 42.220732697362095
3725.63 9.32855 1.2034584906565143e+44 3.862536558141094e+43 42.25973903304768
3726.49 10.316 1.2028782708431842e+44 3.8619151119857357e+43 42.29877238998847
3727.35 8.61741 1.2022984478672959e+44 3.8612936462480253e+43 42.33783278066072
3728.21 8.11723 1.2017190213793053e+44 3.8606721610105583e+43 42.376920217543564
3729.06 10.2049 1.201146721666055e+44 3.860057883265589e+43 42.41557973786677
3729.93 11.1738 1.200561356470702e+44 3.859429132367185e+43 42.45517627987197
3730.78 8.35251 1.1999898387925223e+44 3.8588148164842415e+43 42.49388932518701
3731.64 11.4216 1.1994119901760301e+44 3.8581932542979923e+43 42.53308475661786
3732.5 10.3642 1.1988345363093534e+44 3.8575716730254327e+43 42.572307296552864
3733.36 10.7506 1.1982574768451825e+44 3.856950072749739e+43 42.61155695748851
3734.22 10.3668 1.1976808114365788e+44 3.856328453554181e+43 42.650833751923926
3735.08 6.99091 1.1971045397369732e+44 3.85570681552212e+43 42.690137692361354
3735.94 12.6517 1.1965286614001715e+44 3.8550851587370307e+43 42.72946879130578
3736.8 8.95657 1.195953176080346e+44 3.8544634832824573e+43 42.76882706126507
3737.66 9.71663 1.195378083432042e+44 3.853841789242065e+43 42.808212514750075
3738.52 11.4487 1.194803383110171e+44 3.8532200766995857e+43 42.84762516427441
3739.38 12.1535 1.194229074770016e+44 3.85259834573887e+43 42.88706502235463
3740.25 13.3157 1.193648486919277e+44 3.8519693666933755e+43 42.92699118118691
3741.11 11.1975 1.1930749660577747e+44 3.8513475989363404e+43 42.96648581068343
3741.97 10.1518 1.1925018361420524e+44 3.8507258130141163e+43 43.00600768644835
3742.83 11.5866 1.191929096828864e+44 3.8501040090109054e+43 43.04555682100985
3743.69 10.6233 1.191356747775336e+44 3.849482187011003e+43 43.0851332268988
3744.55 10.9451 1.1907847886389583e+44 3.8488603470988056e+43 43.12473691664912
3745.41 14.0261 1.1902132190775878e+44 3.848238489358791e+43 43.16436790279751
3746.28 8.21066 1.1896353994056737e+44 3.847609382661228e+43 43.20448750151827
3747.14 13.0253 1.1890646124893366e+44 3.8469874893145255e+43 43.244173435849945
3748.0 11.5981 1.1884942141198006e+44 3.8463655783949514e+43 43.283886704353016
3748.87 8.26256 1.1879175782131427e+44 3.84573641815915e+43 43.324089580643665
3749.73 8.82568 1.1873479604235967e+44 3.845114472146566e+43 43.363857873342226
3750.59 11.0213 1.1867787301559474e+44 3.844492508816857e+43 43.40365353801174
3751.46 10.4956 1.1862032748920226e+44 3.8438632958219936e+43 43.44393980703394
3752.32 11.5415 1.1856348231459457e+44 3.843241297914525e+43 43.48379057196367
3753.18 10.7968 1.185066757900149e+44 3.842619282946463e+43 43.523668746689935
3754.05 8.8026 1.184492480166451e+44 3.84199001797408e+43 43.56403852368489
3754.91 8.62432 1.1839251913904123e+44 3.841367968945072e+43 43.603971874788705
3755.78 10.7118 1.1833516984634477e+44 3.8407386696906407e+43 43.64439749547588
3756.64 10.5139 1.1827851847903155e+44 3.8401165869467426e+43 43.684386073829295
3757.51 10.5893 1.1822124752888204e+44 3.8394872537606875e+43 43.72486758968417
3758.37 11.5003 1.181646735354671e+44 3.8388651376486415e+43 43.76491144618272
3759.24 11.2224 1.1810748079003386e+44 3.838235770882064e+43 43.80544890870444
3760.11 10.0952 1.1805032732099168e+44 3.8376063873610686e+43 43.84601452572386
3760.97 9.30676 1.1799386935616413e+44 3.836984221753941e+43 43.88614155497865
3761.84 7.986 1.1793679388524855e+44 3.8363548051813507e+43 43.926763196107245
3762.7 10.0543 1.1788041295422227e+44 3.8357326070768087e+43 43.966945630995895
3763.57 11.1405 1.1782341534433971e+44 3.835103157805393e+43 44.00762334779213
3764.44 11.0224 1.1776645683829116e+44 3.834473692223568e+43 44.04832928398174
3765.3 10.7196 1.1771019142609172e+44 3.833851445935634e+43 44.08859508333846
3766.17 10.5887 1.1765331057559057e+44 3.833221948186368e+43 44.12935717272721
3767.04 10.6569 1.1759646872575285e+44 3.832592434394288e+43 44.17014752051256
3767.91 11.2241 1.1753966584212993e+44 3.831962904649094e+43 44.21096613975175
3768.77 13.464 1.174835541284819e+44 3.831340595286767e+43 44.25134337812853
3769.64 11.4629 1.1742682862718955e+44 3.8307110340855675e+43 44.29221825412493
3770.51 8.91224 1.1737014198938302e+44 3.8300814571997944e+43 44.33312144061433
3771.38 11.4324 1.1731349418076133e+44 3.8294518647194787e+43 44.37405295066582
3772.25 11.1687 1.1725688516706014e+44 3.8288222567347013e+43 44.41501279735163
3773.11 10.9482 1.172009649267719e+44 3.8281998704734344e+43 44.45552970394679
3773.98 12.4085 1.171444329553282e+44 3.8275702319259645e+43 44.496545937046285
3774.85 11.4566 1.1708793967662524e+44 3.826940578143746e+43 44.53759054586425
3775.72 10.4866 1.1703148505654546e+44 3.826310909217182e+43 44.578663543484886
3776.59 13.1443 1.1697506906100748e+44 3.825681225236737e+43 44.61976494299537
3777.46 13.1529 1.1691869165596708e+44 3.8250515262929725e+43 44.66089475748587
3778.33 10.8351 1.1686235280741584e+44 3.824421812476506e+43 44.70205300004966
3779.2 12.1922 1.1680605248138245e+44 3.8237920838780397e+43 44.743239683782974
3780.07 12.0164 1.1674979064393164e+44 3.823162340588341e+43 44.78445482178511
3780.94 10.601 1.1669356726116473e+44 3.822532582698257e+43 44.825698427158294
3781.81 11.9033 1.1663738229921919e+44 3.8219028102987004e+43 44.866970513007864
3782.68 12.4603 1.1658123572426898e+44 3.821273023480666e+43 44.90827109244207
3783.55 13.2502 1.1652512750252416e+44 3.820643222335212e+43 44.94960017857231
3784.43 11.8227 1.1646841334122218e+44 3.8200061676138073e+43 44.991433325135795
3785.3 12.1558 1.1641238216453328e+44 3.81937633792492e+43 45.032819792045046
3786.17 13.3479 1.1635638923951023e+44 3.818746494183261e+43 45.074234805153125
3787.04 12.3257 1.1630043453250814e+44 3.818116636480187e+43 45.115678377583514
3787.91 12.6411 1.1624451800991788e+44 3.817486764907092e+43 45.15715052246269
3788.79 13.1587 1.1618799757967865e+44 3.8168496394142047e+43 45.199128439034794
3789.66 11.3871 1.161321577631645e+44 3.8162197402187983e+43 45.24065809700002
3790.53 12.6164 1.1607635603006625e+44 3.815589827429077e+43 45.282216366962395
3791.4 14.452 1.160205923469191e+44 3.814959901136718e+43 45.3238032620605
3792.28 12.5152 1.1596422637625695e+44 3.814322720669619e+43 45.36589730143077
3793.15 13.3348 1.159085391291541e+44 3.8136927674947453e+43 45.407541815631035
3794.02 12.6982 1.1585288983143894e+44 3.813062801093738e+43 45.449214994551824
3794.9 12.6398 1.1579663945878985e+44 3.8124255803384613e+43 45.49139634979218
3795.77 13.2444 1.1574106639516191e+44 3.8117955876117217e+43 45.533127227467396
3796.65 13.5367 1.1568489306477764e+44 3.8111583404164716e+43 45.5753669715858
3797.52 13.4731 1.1562939610070367e+44 3.810528321736548e+43 45.617155601248825
3798.39 14.1453 1.1557393691900295e+44 3.809898290292993e+43 45.6589729617184
3799.27 13.1966 1.155178786778869e+44 3.809261004218394e+43 45.70130022301191
3800.14 12.6957 1.1546249539486464e+44 3.8086309473803896e+43 45.743175415213294
3801.02 13.2186 1.1540651385711401e+44 3.8079936358084575e+43 45.7855611999217
3801.89 13.96 1.1535120633895737e+44 3.8073635539498405e+43 45.82749427714965
3802.77 14.1278 1.1529530136936625e+44 3.806726217258955e+43 45.869938639192725
3803.64 14.3027 1.1524006948254928e+44 3.8060961107540607e+43 45.91192965476655
3804.52 15.7537 1.1518424094620199e+44 3.805458749323098e+43 45.95443264808887
3805.4 13.8389 1.1512845079396907e+44 3.8048213755947463e+43 45.99696514496011
3806.27 14.2097 1.1507333231975529e+44 3.8041912327550995e+43 46.03904333392331
3807.15 15.4709 1.1501761839855104e+44 3.8035538348570117e+43 46.0816345431915
3808.03 13.9087 1.1496194275993977e+44 3.802916424948599e+43 46.12425529681334
3808.9 16.3321 1.1490693739836598e+44 3.8022862466224017e+43 46.166420779730494
3809.78 15.272 1.148513377892192e+44 3.80164881311568e+43 46.20910032692301
3810.66 15.7394 1.1479577636147065e+44 3.801011367886245e+43 46.25180945930207
3811.54 15.0263 1.147402530813331e+44 3.8003739110304494e+43 46.294548190536716
3812.41 14.283 1.146853982143396e+44 3.79974368666805e+43 46.33683036400069
3813.29 16.1471 1.1462995069566885e+44 3.7991062069782253e+43 46.37962799722794
3814.17 15.6519 1.145745412238486e+44 3.7984687159503575e+43 46.42245527018126
3815.05 15.6424 1.1451916976523663e+44 3.7978312136810345e+43 46.465312196542286
3815.93 14.2953 1.1446383628622705e+44 3.7971937002669017e+43 46.508198789995745
3816.81 15.4636 1.1440854075324996e+44 3.7965561758046543e+43 46.551115064229634
3817.68 16.5598 1.1435391084743783e+44 3.795925885172816e+43 46.593572843711044
3818.56 14.4762 1.1429869067570563e+44 3.7952883390274747e+43 46.636548182912385
3819.44 16.3506 1.1424350834989316e+44 3.79465078212335e+43 46.67955324382112
3820.32 13.6278 1.1418836383657426e+44 3.794013214557358e+43 46.72258804013787
3821.2 15.5451 1.1413325710235917e+44 3.793375636426488e+43 46.76565258556616
3822.08 16.9226 1.1407818811389351e+44 3.7927380478277567e+43 46.80874689381293
3822.96 15.7694 1.1402315683785889e+44 3.7921004488582405e+43 46.85187097858812
3823.84 15.9771 1.1396816324097302e+44 3.7914628396150827e+43 46.89502485360487
3824.72 17.3767 1.139132072899892e+44 3.7908252201954784e+43 46.93820853257946
3825.6 17.9649 1.1385828895169606e+44 3.790187590696638e+43 46.98142202923144
3826.48 16.3645 1.1380340819291858e+44 3.7895499512158753e+43 47.024665357283276
3827.37 15.4137 1.137479419778225e+44 3.788905055778581e+43 47.06843044261961
3828.25 16.8897 1.1369313670478961e+44 3.78826739651537e+43 47.11173381403588
3829.13 18.792 1.1363836891158421e+44 3.787629727563512e+43 47.155067058194916
3830.01 17.5119 1.1358363856517353e+44 3.786992049020488e+43 47.19843018883201
3830.89 18.0799 1.1352894563256047e+44 3.7863543609838546e+43 47.241823219685585
3831.78 18.3544 1.134736692096451e+44 3.7857094169358337e+43 47.285739779001936
3832.66 18.6802 1.134190514299958e+44 3.785071710099679e+43 47.32919299168293
3833.54 18.3022 1.1336447096499084e+44 3.784433994063927e+43 47.3726761459709
3834.42 17.7263 1.133099277817748e+44 3.783796268926316e+43 47.41618925561688
3835.31 21.0619 1.1325480267583143e+44 3.783151287754379e+43 47.46022731435543
3836.19 19.0371 1.1320033438049037e+44 3.782513544605792e+43 47.503800716777
3837.07 20.6887 1.131459032682108e+44 3.781875792649936e+43 47.547404115985245
3837.96 22.6835 1.1309089140642867e+44 3.781230784654777e+43 47.59153353245091
3838.84 22.5052 1.130365349837677e+44 3.7805930152809016e+43 47.63519730779154
3839.72 22.4978 1.129822156457592e+44 3.7799552373947726e+43 47.678891121376
3840.61 23.0556 1.12927316728425e+44 3.77931020347487e+43 47.72311202183036
3841.49 20.1553 1.128730718824176e+44 3.7786724087644985e+43 47.76686629496163
3842.38 23.9923 1.1281824823698132e+44 3.7780273580299003e+43 47.81114837018984
3843.26 24.6255 1.1276407775133615e+44 3.7773895468923305e+43 47.85496315861441
3844.15 21.7075 1.1270932924480651e+44 3.776744479744782e+43 47.89930646500956
3845.03 22.184 1.1265523298816789e+44 3.776106652577412e+43 47.943181824499746
3845.92 20.1069 1.1260055948783934e+44 3.775461569418995e+43 47.98758641848079
3846.8 21.8286 1.1254653732913412e+44 3.7748237266195626e+43 48.03152240483463
3847.69 22.7029 1.124919387025865e+44 3.7741786278527e+43 48.07598834284663
3848.58 24.2343 1.1243737767449486e+44 3.7735335213896855e+43 48.120485147497156
3849.46 25.0641 1.1238346662612119e+44 3.772895655846746e+43 48.164512350401736
3850.35 23.5606 1.1232898027334147e+44 3.7722505343806977e+43 48.20907058395907
3851.23 25.5544 1.1227514299608155e+44 3.7716126542026237e+43 48.2531585534924
3852.12 26.9487 1.1222073118690464e+44 3.7709675181368013e+43 48.29777827246666
3853.01 26.7507 1.1216635681042992e+44 3.77032237488231e+43 48.34242892919627
3853.9 25.9287 1.1211201983346447e+44 3.7696772245412267e+43 48.387110537978764
3854.78 25.0779 1.1205833012339298e+44 3.769039316212809e+43 48.43132055256393
3855.67 24.4669 1.1200406742672002e+44 3.7683941520817065e+43 48.47606376018093
3856.56 25.0262 1.1194984203056383e+44 3.7677489811693287e+43 48.5208379626023
3857.45 26.7314 1.1189565390187425e+44 3.7671038035779174e+43 48.56564317413858
3858.34 25.5554 1.1184150300763663e+44 3.766458619409735e+43 48.61047940910378
3859.22 24.7491 1.1178799712736438e+44 3.7658206781357465e+43 48.65484238269254
3860.11 25.6575 1.1173392018568825e+44 3.765175481192016e+43 48.69974035849139
3861.0 25.9741 1.1167988038000342e+44 3.7645302779774015e+43 48.744669400519776
